Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.472,65.198,65.831,66.381,66.86,67.275,67.628,67.928,68.187,68.421,68.65,68.89,69.149,69.436,69.756,70.113,70.509,70.931,71.364,71.8,72.222,72.618,72.98,73.303,73.585,73.825,74.029,74.206,74.372,74.534,74.704,74.892,75.101,75.332,75.583,75.852,76.131,76.41,76.68,76.933,77.162,77.362,77.534,77.682,77.808,77.915,78.009,78.097,78.184,78.272,78.364,78.456,78.547,78.633,78.717,78.801,78.888,78.981,79.081,79.19,,
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.81,55.81,56.805,57.756,58.638,59.434,60.147,60.803,61.422,62.013,62.582,63.134,63.671,64.196,64.709,65.209,65.696,66.164,66.61,67.031,67.425,67.786,68.117,68.421,68.7,68.96,69.208,69.45,69.691,69.935,70.185,70.439,70.696,70.951,71.207,71.465,71.727,71.994,72.265,72.538,72.809,73.076,73.332,73.575,73.801,74.006,74.189,74.351,74.494,74.623,74.74,74.852,74.962,75.075,75.193,75.318,75.45,75.585,75.722,75.86,,
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1113.78304185271,1237.5635792503,1236.41966434465,1364.0659775422,1304.34067194988,1382.53763072231,1455.8875762271,1906.97148768455,2916.13027269299,6923.22182797073,7228.04037278514,8461.88958183312,9917.30147004135,10715.1765365863,14945.8410921249,25422.0391890215,21828.1224513509,20693.8249109432,18129.2439039929,17337.0264761605,15699.5747775143,10214.0284912819,11594.5675406595,11009.2573850071,11872.7251657755,13607.8902731894,13905.1683366332,15274.6677075047,14575.5745862436,14120.9525583928,15933.4528281823,16793.3912313027,16660.1476273967,12694.1489574427,14101.1728497244,18012.5021948953,16472.0032948215,16850.3940790817,18560.5035016224,21902.0271176465,26105.4220290571,30979.9628427354,32663.3923711414,37934.6764481019,27956.0051426256,35270.6421390658,47055.960643203,47739.5576931563,44740.8594244355,41725.8675220155,31164.0362528468,27158.4056535724,28571.608291419,31628.4762566009,31085.9619255901,27442.95382794,
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,34.526,34.889,35.29,35.734,36.22,36.745,37.303,37.882,38.469,39.057,39.635,40.194,40.735,41.263,41.784,42.311,42.861,43.447,44.077,44.751,45.464,46.204,46.954,47.702,48.442,49.173,49.901,50.632,51.372,52.122,52.878,53.633,54.384,55.131,55.878,56.636,57.418,58.236,59.089,59.974,60.884,61.808,62.728,63.624,64.483,65.289,66.031,66.709,67.325,67.882,68.384,68.84,69.263,69.662,70.046,70.419,70.781,71.129,71.46,71.777,,
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,316.349935761632,332.810599463172,329.573352036164,356.250564578573,355.415897221933,351.679895132503,399.493500097155,491.127810881653,534.296187936104,506.968393522593,541.93225710575,449.501242155823,449.400428209885,424.337841824734,486.901980061879,543.301618711449,560.391078973139,638.485866574715,643.988226336077,690.912743468583,718.196336969414,764.432808246182,845.500672103578,962.095371307745,1068.43181141275,1228.43235572338,1330.97744400874,1757.19049597895,1828.1546768491,1819.19730959964,2258.18643535953,2563.261223801,2538.94951919964,2472.72475320595,2652.22565438023,2752.63017233678,2930.5749227006,3286.59674376682,3243.47743748718,3322.86332871934,3000.77932702976,
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.179,49.684,50.171,50.641,51.099,51.547,51.991,52.435,52.885,53.346,53.824,54.327,54.853,55.398,55.957,56.524,57.091,57.649,58.186,58.692,59.174,59.647,60.109,60.543,60.916,61.167,61.227,61.059,60.651,60.016,59.191,58.232,57.219,56.222,55.284,54.41,53.572,52.749,51.947,51.214,50.629,50.281,50.232,50.518,51.15,52.13,53.435,54.983,56.679,58.447,60.211,61.91,63.511,64.976,66.265,67.338,68.178,68.812,69.275,69.592,,
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,60.4939579983833,64.1761395717201,68.0503489586687,71.1064390847651,75.9559184671664,81.7699943344463,89.9795529147183,100.405143511268,110.97864233084,126.545548364901,153.32637867117,197.194221583846,246.541537808657,353.858479311184,428.198433216064,479.091293125077,483.141319661,564.129010977296,709.189337954404,947.755045659149,1181.61386979063,1154.17857802724,1054.05594644715,1176.81953466606,1202.97600222274,1042.23975387474,1253.55531668926,1701.67813286944,2203.64661492462,2477.97535757592,2945.83203953801,2972.72895276223,3040.98939623392,2973.38040121706,2970.11842524935,3219.91424224552,3221.68905579312,3258.98242785922,3039.96494359519,3405.82105820082,3522.3108214571,3278.01607934706,3190.62481146154,4330.97236855283,5073.52040802149,5513.33106259322,5521.99060810445,5832.73705168476,5713.54393106428,5255.77653269313,6434.81248526822,7617.31004132551,7050.57347186681,7224.91273728564,7495.22086608805,6402.91018338391,6982.91749241303,7296.09214157008,7503.8785883646,7203.06422122998,6404.89993159074,
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,74.6873469698836,80.6880637274186,80.2127116671332,81.9179092292569,88.2901157774413,91.8303746529954,94.398235690021,95.8964839249802,109.945910359308,105.707101319157,104.412016474153,109.453359228713,123.310651240904,143.115846298987,146.227767277778,193.354982118232,225.91317449196,248.686033177452,292.470008919633,327.34122487471,362.400148758455,306.832239268922,320.429832125767,273.501381836801,257.353636634786,340.20138899431,432.011758716722,453.746218486516,469.529167023013,449.398895759867,513.304187659237,478.503276361394,477.122324295377,419.802703848229,271.505497625502,346.108196202762,304.631075543624,276.421596079059,278.3319014924,280.908424234562,251.207291436082,250.357145899657,260.745458695544,293.661549027692,320.736812338314,331.163088206718,354.670863314704,404.374542914498,464.561204695005,474.705627543055,488.421735800876,551.749721946219,565.80120711394,380.29791114378,424.449131659484,377.422917680195,402.191645130502,450.900657858547,475.953813864813,467.908032277798,492.79587119399,
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.249,36.715,37.19,37.683,38.201,38.754,39.355,40.005,40.703,41.444,42.223,43.036,43.866,44.695,45.504,46.275,46.992,47.648,48.233,48.737,49.153,49.476,49.713,49.872,49.955,49.966,49.912,49.797,49.624,49.397,49.104,48.728,48.267,47.731,47.143,46.53,45.922,45.353,44.857,44.461,44.19,44.061,44.063,44.182,44.413,44.744,45.158,45.636,46.161,46.719,47.312,47.95,48.638,49.371,50.129,50.881,51.593,52.24,52.805,53.283,,
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.1331707317073,71.3460975609756,71.3670731707317,71.3807317073171,71.7763414634146,71.8721951219512,72.0043902439024,72.2078048780488,72.3534146341463,72.5014634146341,72.7004878048781,73.0292682926829,72.9339024390244,73.1626829268293,73.2375609756098,73.5217073170732,73.8560975609756,74.2156097560976,74.529756097561,74.8663414634146,75.0780487804878,75.4634146341463,75.7634146341463,76.0658536585366,76.2170731707317,76.3682926829268,76.519512195122,76.719512195122,76.919512195122,77.119512195122,77.4219512195122,77.6219512195122,77.7243902439024,77.8243902439025,77.8268292682927,78.0292682926829,78.1804878048781,78.4317073170732,78.6341463414634,78.8853658536585,79.1365853658537,79.3390243902439,79.490243902439,79.7414634146342,79.8926829268293,80.1926829268293,80.3439024390244,80.5439024390244,80.6951219512195,80.9951219512195,81.2463414634146,81.4487804878049,81.6487804878049,81.7487804878049,81.8,81.9,81.9,81.9,82.0487804878049,82.0487804878049,,
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2259.29428549881,2240.43303945853,2268.58534607907,2374.49844764883,2555.11114601309,2770.36180408145,3047.10614707958,3217.15929360795,3462.67887195794,3763.95337938417,4121.93281373693,4520.1628781257,5089.58790204875,5838.66089434012,7033.01102090736,7511.21134279151,8809.26466044933,8919.05746104275,9123.69133364505,10043.6609586669,11170.5639723393,12337.4662493804,12481.8747874298,13425.1224888294,13877.9170763469,14114.8077599664,14461.0692388787,16308.9669663579,18936.9641024997,20715.631483174,21448.3619600057,21768.3432941828,20879.8483300891,20121.1612532855,19935.3814579208,20613.7878829216,21227.3475315896,21901.5628548392,21024.5850687045,22315.2466731545,24271.0020563821,23822.0601178964,24255.3385818322,28300.4630963791,32143.6814078562,36382.5079164537,40504.0607253203,44659.8951408034,46710.5055759013,40876.3101540295,47562.0834253057,52223.696112356,52669.0899632316,52635.1749580433,50955.9983232404,43596.1355365546,42315.6037056806,45129.3564395662,46548.5203600809,46338.3409560127,43294.6481631917,
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.8213886391754,68.2621983438663,68.0069256418108,68.696047369717,69.0524845388753,69.2769975955159,69.527071933978,69.272742187699,69.5360253048841,69.2757342019814,69.4469550552236,69.4851657458499,69.9254412645743,70.0677771920896,70.3059393692972,70.1744086942295,70.3191488957891,70.2423731482792,70.1479321061395,70.2393969939587,69.8905097980336,70.3720501777774,70.4554733187317,70.3897851694296,70.3491148561342,70.3128834663237,70.5651360397443,70.6117633312342,70.861708225052,70.7319722597485,70.6563313372586,70.5752213034774,70.7328371314156,70.8459866151448,70.8695439447473,71.0254214282891,71.3360580189951,71.5172580696822,71.8982376759956,72.1845610740875,72.719724722779,73.0961481937343,73.2424154880921,73.3822527825258,73.7304349327381,73.8449951359211,74.0926027308098,74.2506487210768,74.5759526780779,74.9303639266576,75.2939657786314,75.8884748834282,75.993488603453,76.3551629869809,76.6756236113045,76.5718777647788,76.9698114171911,76.9474426395729,76.9768226818402,77.1441029199518,,
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.68878120765,2197.2459765924,2360.94634805091,2491.0122995575,2826.23576671782,3580.35450789963,3795.82916806014,3747.75671458547,4108.44613561677,3988.24672801243,3948.76247077723,4354.43244033702,4938.54456748869,5946.45662452585,7176.70140197746,8362.98075380163,9481.35673639443,12019.8303255141,14593.2502162056,12312.3835817111,12622.2627981338,13910.4811307231,13020.8339922723,13717.7123777667,14161.3870609744,12521.7914103908,12829.8963422228,14248.7481226245,16045.9536352205,16346.5549412626,16168.1966521921,
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.3134146341463,71.6448780487805,71.1960975609756,71.1875609756098,72.0778048780488,72.2017073170732,72.3356097560976,72.6365853658537,72.590243902439,72.6126829268293,73.020243902439,73.1307317073171,73.6443902439024,73.9409756097561,74.2870731707317,74.6656097560976,74.7853658536585,75.2380487804878,75.1873170731707,75.4660975609756,75.4592682926829,75.6931707317073,76.0339024390244,76.0312195121951,76.6085365853659,76.7336585365854,76.8990243902439,77.1975609756098,77.2265853658537,77.4212195121951,77.2424390243902,77.5146341463415,77.8060975609756,78.0853658536586,78.35,78.4170731707317,78.8960975609756,79.079512195122,79.3243902439025,79.580487804878,79.6804878048781,80.1804878048781,80.3853658536585,80.5365853658537,81.0878048780488,81.2365853658537,81.490243902439,81.7414634146342,81.9926829268293,82.0439024390244,82.2463414634147,82.6951219512195,82.6975609756098,82.7975609756098,83.1975609756098,82.8975609756098,83.6024390243903,83.5512195121951,83.7536585365854,83.7048780487805,,
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,1787.36034770201,1971.31632279228,2131.39165159983,2294.18284731738,2501.29318996377,2620.475547353,2784.73354771646,2960.72258588384,3121.8890308772,3344.78360254639,,,,,,,,,,,19410.1893547743,17679.8688671472,18015.1059588746,17874.2506500052,17005.5342408851,17166.5184994159,24480.4225642346,30466.1090219178,32717.9204479296,31334.9790794011,39607.8190856429,39577.7487487507,40747.9254622791,39270.1141346041,43128.014108909,50155.9741273218,48144.5791284296,41631.4388587844,42740.1281825149,41786.2341411701,38952.0342005572,39727.8466713883,42578.7631355696,49470.3971259674,54878.4710009787,56546.7856553987,59300.6172165015,65359.5192218269,74572.232372807,72083.167695454,77117.126014204,91254.0347609687,86547.6708907265,88109.4867524037,89684.7075795936,84776.1421659748,83073.2800824812,83352.0886533412,86388.4049527184,85334.5194620909,87097.0364503764,
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.739,70.833,70.928,71.03,71.143,71.265,71.391,71.512,71.623,71.726,71.823,71.919,72.02,72.133,72.261,72.409,72.58,72.773,72.983,73.208,73.439,73.668,73.89,74.101,74.3,74.486,74.66,74.829,75.004,75.192,75.41,75.673,75.988,76.351,76.755,77.184,77.616,78.028,78.406,78.742,79.037,79.3,79.548,79.795,80.045,80.298,80.553,80.802,81.041,81.268,81.483,81.688,81.883,82.071,82.252,82.429,82.6,82.766,82.928,83.086,,
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40584.8285093159,42444.0076233736,43382.8268494819,41804.3709161492,44545.9223131619,48858.8318648576,56751.126936232,58198.9841849805,63243.3738330439,74458.7946660519,,,,,,,,,,,,,,
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,505.349325487754,555.134402585522,638.945359978238,655.252248742542,678.12810640018,670.395685818079,772.725716153161,753.127957880928,756.912000888148,870.319838548041,932.861569157008,1094.68225322923,1173.21838912003,1640.02969981711,1554.38780304276,719.599157534302,961.424604043232,1278.3281597291,1441.94208564388,1937.26657210336,2542.76380632828,2979.60787872839,2156.51306610576,1709.44206937403,1624.63196763634,1444.28013827502,1517.86134513797,1760.30639801716,2026.83791425817,2288.55494089948,2494.5267963643,2803.56271373259,3350.21408876441,3535.17436010228,4024.21522782414,5107.27751262395,5349.80522678303,5745.37107556213,5446.57952186233,4957.77755686759,5074.90261608751,4574.59471550233,4446.24937096032,4772.56372299225,6194.85272016887,7598.52887745949,9464.54850677338,10502.3507082138,10751.4816046617,10208.9079714327,12808.0383396885,14637.2334407932,15351.5407387153,15842.936483624,14670.9889142695,13574.1692377524,13753.5921485096,14998.8170563218,15888.144355397,14741.7144039936,13231.7042069381,
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.219,57.616,58.031,58.467,58.927,59.415,59.931,60.474,61.044,61.637,62.254,62.895,63.555,64.231,64.917,65.609,66.307,67.005,67.698,68.378,69.033,69.655,70.239,70.782,71.282,71.737,72.148,72.524,72.872,73.198,73.509,73.808,74.1,74.386,74.671,74.957,75.244,75.53,75.813,76.092,76.366,76.634,76.894,77.146,77.391,77.63,77.865,78.099,78.33,78.558,78.779,78.986,79.176,79.349,79.504,79.646,79.779,79.909,80.042,80.181,,
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.725,44.051,44.783,45.972,47.592,49.549,51.696,53.847,55.843,57.603,59.085,60.303,61.344,62.281,63.134,63.915,64.631,65.278,65.857,66.377,66.844,67.26,67.627,67.949,68.231,68.473,68.673,68.831,68.954,69.054,69.145,69.242,69.355,69.496,69.67,69.885,70.14,70.428,70.737,71.063,71.397,71.732,72.061,72.381,72.689,72.985,73.271,73.553,73.835,74.119,74.409,74.708,75.013,75.321,75.629,75.928,76.21,76.47,76.704,76.912,,
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,89.5205415103584,75.8058379259965,70.9094116671007,74.3136434486145,85.4985551596313,98.4867777522206,104.324566181147,96.5895319417819,91.4727183066072,100.12990326618,113.162991554686,118.654577785346,131.883561243868,157.090374298657,160.140093727686,178.341819608096,165.40554037242,185.422832913673,156.396388520044,183.983152215978,194.804722186836,197.071474499102,203.334919503464,225.431928890812,250.713969046988,294.45884850496,281.928120911563,251.811956961329,283.537695240524,310.8819124049,317.884673040928,333.142145400184,366.460692306116,377.3898394789,473.492278719989,609.656679205465,709.413755088002,781.744164343014,828.580479299572,873.287061730612,959.372483635864,1053.10824300262,1148.50829043887,1288.64325183475,1508.66809788453,1753.41782926104,2099.22943460734,2693.97006340427,3468.30460207977,3832.23643246922,4550.45310775599,5614.35213522114,6300.61511825789,7020.33848453658,7636.11660125502,8016.43143498003,8094.36336675194,8816.98690451989,9905.34200389253,10143.8381719921,10434.7751874839,
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,155.899632793964,170.243050474462,171.128639637282,194.212529845992,226.227041791045,217.60244145006,233.614905479198,238.310487673876,271.853345495868,277.972127908897,285.273034325563,297.280360552613,331.670010106764,429.412933747764,501.552678161048,607.235001739293,694.383247143566,891.634602258471,1074.86200816112,1189.56839662251,1266.62387688845,1004.63437278325,863.333432585532,747.756181947221,717.897667480131,703.519515159779,888.528580547471,942.931007506008,924.327245161761,848.289544332952,905.322019526304,848.75311593867,870.480701711964,832.28305872577,605.26336693829,774.671375725252,1232.25365555692,1192.77946057089,1258.52471003781,1177.04079411995,1007.4673895039,997.478784301277,1047.75226537338,1207.51264780798,1308.2878198271,1309.59165282851,1347.98882431013,1500.16780515301,1738.19210063268,1689.3447616219,1701.47570153035,1744.93889692888,1684.78158627038,1935.946845307,2156.64588308951,1972.54568305836,2013.38144761651,2111.02655726645,2314.05095836881,2276.3323939018,2325.72370502247,
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.095,36.948,37.78,38.583,39.358,40.115,40.873,41.647,42.449,43.276,44.123,44.979,45.824,46.64,47.418,48.147,48.825,49.456,50.041,50.579,51.072,51.525,51.94,52.314,52.645,52.922,53.139,53.286,53.357,53.35,53.254,53.062,52.779,52.423,52.013,51.569,51.109,50.657,50.242,49.891,49.635,49.495,49.475,49.572,49.788,50.12,50.561,51.091,51.682,52.313,52.964,53.62,54.271,54.906,55.508,56.065,56.567,57.017,57.422,57.783,,
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.785,42.255,42.721,43.182,43.639,44.095,44.555,45.025,45.509,46.008,46.523,47.053,47.593,48.135,48.675,49.205,49.719,50.213,50.682,51.123,51.537,51.933,52.312,52.67,52.997,53.273,53.476,53.591,53.611,53.536,53.362,53.088,52.738,52.343,51.936,51.554,51.238,51.009,50.885,50.878,50.993,51.222,51.536,51.908,52.321,52.76,53.215,53.681,54.153,54.627,55.101,55.581,56.073,56.576,57.083,57.583,58.063,58.511,58.921,59.292,,
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,118.643145152375,123.514808121384,128.594637171558,130.175274222774,137.629764066857,141.00251500175,144.015365257037,154.677890714907,168.702148776461,173.121717613681,176.573709220576,184.903475790353,218.176053625042,269.592295990753,297.686036001171,383.440546899434,378.123621592424,430.381399346939,574.166389497957,707.54428955229,774.185243395911,743.76016035988,721.21630693668,726.505955159392,749.339066162896,848.473279523312,1140.59718218245,1216.06446737421,1104.79375307297,963.832678121054,1045.36436194844,975.471948892412,965.780738944037,1257.90570919067,672.848687984032,798.881310215978,794.051161595263,752.169823734245,767.340360312315,765.310331531903,681.102042961201,687.648134393621,759.111851391454,950.564863700067,1090.78533201113,1100.17492617744,1147.4365999036,1277.51680707357,1439.5478041268,1411.47457192714,1352.30227450638,1465.14578817708,1403.52291521783,1527.75125667954,1604.21403479187,1382.5097900241,1413.2559568153,1469.44749980724,1585.24053445546,1533.09568807789,1537.13021832773,
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,220.313989852155,197.391359160417,235.63352441259,377.429878539264,170.467004976226,232.811127800512,253.759208730228,184.130439160172,206.714951094744,258.606476692633,243.749780942325,272.06542945073,292.297125486771,362.843564184467,430.702157816474,446.975540279027,409.524225322845,509.066770262397,615.978907619614,587.151584760885,546.112499546726,463.67117198242,492.532491220107,387.507663587395,269.842724251425,240.788098157669,263.831300334625,243.004785689466,273.127819391893,269.592875852379,270.13054337708,268.292496875798,220.368007258444,275.821616897652,145.095603541252,135.823593568292,134.995164821237,138.979048219289,138.589100270811,102.597973159678,405.216218582649,153.591044080197,175.009951043154,173.796125167459,194.040002646806,218.386226715772,255.433043197206,286.330472470967,327.563721821663,298.619691614791,334.02157774666,387.082476958569,424.60037381496,457.963747509632,486.787095119436,497.317039077365,471.318822463486,467.07423172679,560.807358238634,580.716870645391,543.950392515803,
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.098,41.312,41.529,41.755,41.995,42.257,42.549,42.868,43.208,43.563,43.915,44.247,44.545,44.804,45.026,45.222,45.41,45.609,45.833,46.086,46.363,46.651,46.937,47.208,47.461,47.705,47.955,48.221,48.502,48.787,49.043,49.225,49.311,49.302,49.22,49.111,49.04,49.066,49.233,49.557,50.041,50.667,51.385,52.144,52.917,53.675,54.401,55.091,55.743,56.35,56.909,57.427,57.914,58.381,58.828,59.254,59.655,60.026,60.368,60.681,,
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,129.370336447463,145.405978762349,155.738527194474,157.055866084783,165.009165867241,171.646141568633,185.892255165537,194.660335629878,200.395017879914,205.534029401003,207.221300163084,235.837280810547,291.977492444426,374.127702881797,392.321084246093,499.20195581495,476.850478840197,469.687930428265,523.912329082649,694.176826764416,959.427497534547,1088.97669922363,1146.30564846519,1080.81628815487,1098.44164099004,1051.87369246428,875.451670233046,1058.22942150814,991.518705375561,1042.05200679267,1187.54977238995,1124.89786317114,1178.0271106852,1048.61299126053,672.163194809393,781.525011698952,912.012351163656,810.076644427695,660.471477355426,774.71194482589,1032.13754246093,869.100501660447,916.588037755619,1028.41522164071,1326.59668816877,1834.88001382638,2153.49174337774,2262.85441019541,2892.41696234479,2336.16095749982,3073.55778366557,3557.5561698838,3923.09350860946,3883.74684787403,3776.48556784338,2447.53930827041,2050.99341477232,2169.99150353963,2606.6153307839,2369.72949429109,1846.13129708695,
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.721,46.338,46.928,47.486,48.016,48.517,48.993,49.448,49.887,50.313,50.725,51.126,51.514,51.888,52.249,52.6,52.944,53.282,53.611,53.927,54.226,54.506,54.76,54.978,55.15,55.26,55.294,55.247,55.119,54.917,54.638,54.281,53.867,53.424,52.984,52.583,52.252,52.016,51.899,51.925,52.123,52.517,53.091,53.817,54.667,55.6,56.573,57.541,58.466,59.321,60.093,60.785,61.423,62.022,62.582,63.097,63.556,63.954,64.29,64.57,,
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,251.041522886697,274.052264169385,289.917945751026,274.314957549389,328.655032086694,307.646860038546,281.566048500385,293.644264112561,292.257496192437,307.995210195731,335.118203567684,355.407517381591,385.112520847993,448.033817191843,525.525729824423,544.290906620908,623.428969063515,773.74581550652,904.010693463528,1061.84834483588,1241.63958703115,1323.37657317699,1386.67296904813,1348.80462319265,1304.17717695327,1165.04241373426,1142.93936333953,1165.98239687223,1232.22615383192,1218.2110099369,1445.32863023383,1456.69435734689,1697.11293600516,1893.54221193734,2284.83881295591,2539.91287721915,2620.53876171399,2827.37952669446,2566.02419382074,2209.93165047196,2520.48108876016,2439.68245582205,2396.62712731836,2281.40176243006,2782.62318502156,3414.46515834715,3741.09283661274,4714.07305530504,5472.53652992426,5193.24145795078,6336.70947398467,7335.16693447606,8050.25537167051,8218.34784431478,8114.34392085161,6175.8760297026,5870.77795724165,6376.70671552601,6729.58333198168,6424.9794924083,5334.55604233917,
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.269,57.813,58.329,58.825,59.308,59.784,60.257,60.729,61.201,61.675,62.152,62.629,63.105,63.578,64.047,64.518,64.994,65.477,65.964,66.451,66.926,67.38,67.802,68.187,68.529,68.823,69.065,69.266,69.436,69.591,69.75,69.936,70.161,70.433,70.752,71.112,71.497,71.887,72.264,72.619,72.945,73.241,73.517,73.777,74.026,74.265,74.5,74.732,74.962,75.193,75.424,75.655,75.882,76.105,76.322,76.531,76.732,76.925,77.109,77.287,,
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,689.398489527849,618.197286889577,562.815025336712,570.154121466297,534.649114927889,553.632402654304,763.325350469944,896.133171423026,918.899760523329,854.46520111768,1043.79065919525,1000.55629059406,1047.96514391928,1008.03846925938,690.46725005002,838.171684031953,810.54755207638,726.052314853652,718.121269356184,723.178255479899,647.425811810504,680.905572824133,747.9888625038,937.710896345202,1061.07554752819,1069.02942631854,1114.94528131922,1240.09252846752,1393.21603163764,1344.73040600031,1316.49121286421,1447.94514377496,1403.36025196698,1505.33729247147,1513.8303792438,1242.58560784999,1273.05095200255,1323.81484301294,1428.29046324322,1401.54231196814,1420.66174747221,
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.447,41.846,42.245,42.644,43.043,43.446,43.858,44.283,44.724,45.179,45.642,46.103,46.557,47.001,47.441,47.887,48.356,48.86,49.406,49.992,50.615,51.265,51.925,52.58,53.221,53.843,54.446,55.033,55.605,56.154,56.677,57.168,57.623,58.038,58.407,58.722,58.972,59.16,59.294,59.388,59.46,59.529,59.617,59.738,59.904,60.126,60.407,60.734,61.094,61.475,61.862,62.24,62.595,62.922,63.214,63.471,63.7,63.912,64.118,64.321,,
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,501.13749449253,483.126925500872,477.939256518055,461.239997091499,431.237554822691,441.90662888927,602.158496333097,732.5632731235,811.398338220042,807.562392379273,908.08812841442,923.744280787787,1003.92954109172,1339.72957676692,1080.15656461598,1261.10309803336,1269.12057723296,1213.6328637989,1265.1978495826,1408.98620321479,1259.35306724402,1292.22651152195,1401.89107297649,1809.11002984768,2024.26638129338,2099.14841708582,2361.38010115423,3186.77993467023,3721.21999284574,3517.43015558829,3378.3234334576,3740.37410269948,3447.48310007387,3616.03556968932,3588.62558418407,3043.03138156811,3130.99875340636,3289.90220261281,3616.46453749713,3603.77524058462,3064.27238842819,
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.461,48.66,48.944,49.323,49.797,50.345,50.934,51.532,52.119,52.698,53.298,53.97,54.745,55.631,56.609,57.63,58.626,59.535,60.312,60.941,61.425,61.794,62.101,62.392,62.689,63.004,63.338,63.678,64.015,64.349,64.676,64.992,65.298,65.598,65.899,66.224,66.596,67.026,67.512,68.041,68.583,69.099,69.557,69.932,70.219,70.424,70.565,70.676,70.786,70.911,71.062,71.243,71.445,71.661,71.886,72.117,72.347,72.57,72.782,72.981,,
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,381.363681787435,355.002748805393,334.309248673039,344.354656780256,352.336884923327,372.280578054054,393.480684289771,412.235106379122,442.779608706134,474.795303927538,533.091564923652,568.096446811171,636.905052312237,767.327128750393,816.036862476808,936.336822793007,1122.80763217263,1393.00051633396,1555.54041110176,1734.61797031565,2021.54877949117,1068.50242458534,1032.99700439486,1213.55645987789,1373.93926134921,1432.0812477993,1572.45502472836,1571.29230961833,1558.50586855878,1727.87096064885,1831.00015091186,2247.37337928741,2605.80522495869,2841.64277992717,3031.88877065806,3265.69338131157,3215.10568673196,3391.97773522121,3597.4345089865,3668.80206789503,3789.05388634101,3960.30770309298,4042.70568599475,4147.82436896025,4404.71188432054,4676.37936562394,5227.46595193306,6103.74191704459,6901.38830613085,6801.03673459666,8227.12749377141,9229.83451669454,10075.0046155735,10744.0910189201,10847.1696672929,11642.7780517194,12011.2227544354,12225.5744931403,12485.423896168,12693.8279560372,12140.8541545754,
